"","x"
"1","Gaga Katy et Rihanna sont au mÃªme stade puis apres ya lautre K&G c bae added,"
"1","Guillaume @WilnocK"
"1","I can't believe that I'm gonna be on tour in less than 24 hours!! #NavyRDie #ANTI #ANTIWorldTour See you soon âš“ "
"1","iFOREX @iForex_com"
"1","J'espÃ¨re secrÃ¨tement un duo Rihanna / BeyoncÃ© au stade de France. CheÃ»ne added,"
"1","J'vois bien Rihanna nous ramener Drake au Stade de France pour le AWT ðŸ‘€ D E S P E R A D O. added,"
"1","Jade @jadeuuuuuh"
"1","JE VEND MA PLACE EN PELOUSE OR, POUR LE CONCERT DE RIHANNA AU STADE DE FRANCE LE 30/07. DM POUR PLUS D'INFO @RihannaFrance @RihannaDiva"
"1","kk @zxrrysmile"
"1","La plus belle en ordre "
"1","Laisse beyonce c'est pas rihanna qui remplit un stade de 71 000 place en 15 minutes  trapqueen added,"
"1","Lana banana @sstevy_"
"1","le 23 juillet 201[0-9] http://www.ascotel.fr/fr/hotel-grand-stade-lille-metropole/actualites-hotel-stade-lille/229-salle-300-personnes-concert-de-rihanna-stade-pierre-mauroy â€¦"
"1","le 23 juillet 201[0-9] http://www.ascotel.fr/fr/hotel-grand-stade-lille-metropole/actualites-hotel-stade-lille/229-salle-300-personnes-concert-de-rihanna-stade-pierre-mauroy â€¦"
"1","le 23 juillet 201[0-9] http://www.ascotel.fr/fr/hotel-grand-stade-lille-metropole/actualites-hotel-stade-lille/229-salle-300-personnes-concert-de-rihanna-stade-pierre-mauroy â€¦"
"1","le 23 juillet 201[0-9] http://www.ascotel.fr/fr/hotel-grand-stade-lille-metropole/actualites-hotel-stade-lille/229-salle-300-personnes-concert-de-rihanna-stade-pierre-mauroy â€¦"
"1","Le 23 juillet : Rihanna Ã  Lille"
"1","Le concert de Rihanna au Stade de France Manon added,"
"1","Le jour oÃ¹ Rihanna sera Ã  ce stade on aura tout gagner!"
